frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_GROIN_x,LEFT_GROIN_y,LEFT_GROIN_z,RIGHT_GROIN_x,RIGHT_GROIN_y,RIGHT_GROIN_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_BIG_TOE_z,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_LITTLE_TOE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_BIG_TOE_z,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_LITTLE_TOE_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z
388,0.9716995,1.565711,0.38312492,0.9334977,1.6004907,0.38380134,1.0036986,1.599543,0.39404726,0.8858965,1.5873971,0.4407331,1.0483842,1.5874747,0.4548026,0.8177963,1.3752674,0.5152289,1.1476898,1.3748354,0.58727413,0.7449415,1.1284932,0.4613419,1.2479539,1.1285157,0.6342452,0.63654184,1.171013,0.35241005,1.3089657,0.94237834,0.607979,0.9221161,0.8430312,0.43374276,1.13017,0.8431508,0.4848353,0.96799904,0.48829052,0.27717125,1.1053075,0.4447167,0.5280189,1.0521369,0.05833235,0.2468518,1.0879594,0.067342676,0.6688232,1.0210643,-0.013075989,0.04722315,0.9733756,-0.0117033385,0.08859008,1.0919355,-0.0050708237,0.31652707,1.0963163,-0.024390459,0.58928895,1.1418155,-0.02409031,0.6576267,1.0850773,0.011574426,0.7142826
389,0.9707844,1.5678138,0.3828149,0.9345896,1.6005602,0.3829534,1.0000478,1.602049,0.39018765,0.88508177,1.5864424,0.44013825,1.0474843,1.5884734,0.45464087,0.8154418,1.3756981,0.5116226,1.1459042,1.3762552,0.58344954,0.7418483,1.1365055,0.44920143,1.246108,1.129814,0.63061017,0.6351355,1.1872592,0.33428136,1.3091589,0.9463789,0.6007777,0.92152524,0.8454886,0.4301071,1.1297506,0.84516376,0.47814026,0.9614148,0.4904633,0.26938185,1.1060251,0.4514908,0.51343507,1.0404803,0.06326393,0.23950535,1.0943774,0.07048937,0.6708808,1.0231647,-0.014788635,0.046430737,0.970521,-0.013466768,0.0878982,1.0816172,0.0012441563,0.3269395,1.1061641,-0.020517444,0.58387434,1.1479993,-0.015374638,0.6489041,1.090207,0.021171615,0.71084875
390,0.96853566,1.5714808,0.38147008,0.93072146,1.6047815,0.37853822,1.0005864,1.6042442,0.39245036,0.88311625,1.5897042,0.43523702,1.045641,1.5917026,0.45006883,0.81231445,1.3770194,0.50595474,1.1442068,1.3762957,0.5788805,0.7340748,1.1343588,0.43983266,1.2467978,1.1272246,0.6222029,0.63156575,1.1998396,0.33363426,1.307901,0.9447568,0.59298635,0.9188452,0.8460138,0.42103815,1.1272515,0.84448713,0.4693451,0.9545781,0.49003068,0.26429933,1.1043627,0.45195127,0.5086363,1.0265749,0.06455866,0.23030806,1.0948905,0.07158303,0.6727045,1.0225927,-0.013801806,0.04787596,0.9671503,-0.012697269,0.08563969,1.068069,0.0062459987,0.3110821,1.1144148,-0.015902378,0.5796385,1.1577154,-0.0039214916,0.6425651,1.0850711,0.02779528,0.7115926
391,0.96817845,1.5727658,0.37267932,0.9307781,1.6049625,0.37692085,0.9982838,1.6054579,0.38394308,0.8811369,1.5909511,0.4340093,1.0438242,1.5917786,0.44883728,0.81184167,1.3781959,0.4969273,1.141765,1.3738052,0.57375234,0.7240853,1.1349586,0.42407215,1.2446954,1.1252375,0.61384827,0.62494415,1.2156192,0.3106009,1.3061237,0.9441753,0.5810998,0.91679364,0.84450597,0.40875828,1.1227738,0.84169644,0.4645103,0.95228386,0.485708,0.255321,1.1049744,0.448805,0.50353545,1.0127774,0.07039391,0.2216103,1.091612,0.080314316,0.66536045,1.018727,-0.012888816,0.046774488,0.95944977,-0.012947258,0.080284916,1.0410541,0.012985892,0.30725786,1.1263739,-0.0027441755,0.5660637,1.1651888,0.009565848,0.63261205,1.0779296,0.036267985,0.7002935
392,0.96565825,1.5752057,0.3667643,0.930142,1.6074702,0.3707464,0.99581176,1.6079563,0.37800673,0.8805141,1.5902423,0.427744,1.0406468,1.5927477,0.43886432,0.8080073,1.3781537,0.4906164,1.1392727,1.3722357,0.5711121,0.7142709,1.1321913,0.41357788,1.242402,1.1222588,0.6111753,0.6213673,1.2237843,0.29806414,1.302459,0.9419473,0.5670147,0.9154396,0.84228843,0.39841342,1.1224519,0.83990407,0.45799932,0.9492161,0.48481667,0.2525779,1.1052655,0.44982412,0.5013641,1.0010272,0.06620388,0.22533529,1.0867584,0.08265364,0.66333634,1.0143478,-0.015162095,0.035780687,0.9529517,-0.014272065,0.06973056,1.0238314,0.009994284,0.31481695,1.1296662,-0.00040806519,0.57771105,1.1639389,0.013350439,0.6481514,1.0687393,0.04277417,0.69845486
393,0.9642498,1.5746709,0.36390916,0.9278558,1.6075984,0.3640897,0.9964225,1.6075534,0.3747821,0.87809515,1.591309,0.42147937,1.0414311,1.5904268,0.43566915,0.8037713,1.3780798,0.4815469,1.1358863,1.3692361,0.5613429,0.7079938,1.1320636,0.3999139,1.2389485,1.1158469,0.6044684,0.6205993,1.2302672,0.288702,1.2990388,0.9402558,0.5604653,0.9131575,0.8401346,0.39196384,1.1226301,0.83690697,0.45087898,0.94333786,0.4742407,0.24574864,1.105676,0.44637525,0.49086562,0.98738307,0.060123798,0.22124095,1.084847,0.08534395,0.6648248,1.0021545,-0.017410802,0.017547885,0.94059044,-0.01656952,0.051719796,1.0061562,0.0066738706,0.31186393,1.1338972,0.0066719637,0.53824764,1.1689306,0.0123109305,0.63705295,1.0635931,0.044266418,0.70021814
394,0.96375567,1.5742596,0.35841966,0.9253936,1.607165,0.35898724,0.9940278,1.6061951,0.36952174,0.8755849,1.5890523,0.41643012,1.0371028,1.587886,0.43049088,0.80077964,1.3767089,0.46918988,1.1352314,1.365213,0.55875766,0.70473593,1.1337262,0.38643202,1.236709,1.1112701,0.5985808,0.62106186,1.2323619,0.27980325,1.2982931,0.93388015,0.5465131,0.9079569,0.83699113,0.38307425,1.1186482,0.83374715,0.44208434,0.938834,0.46834823,0.23931237,1.1076823,0.4513124,0.47805795,0.9756717,0.055097148,0.21520083,1.0848736,0.08805954,0.66714764,0.9948427,-0.015307355,-0.0061725318,0.9313945,-0.017674992,0.028108498,0.98940545,0.0004448779,0.3058704,1.1179665,-0.014114395,0.6631108,1.1621048,0.0081907725,0.6757582,1.0607367,0.04984857,0.6990991
395,0.9614126,1.5708041,0.35500085,0.92500216,1.6037245,0.3553233,0.99049735,1.6048702,0.36565915,0.87325865,1.5854124,0.41313195,1.0363488,1.5859152,0.43011656,0.7969056,1.3742741,0.45810977,1.1320462,1.3602667,0.5509247,0.6999521,1.1334418,0.37664828,1.2335186,1.1042463,0.59033513,0.6178526,1.2362118,0.2627168,1.297043,0.9289674,0.5379462,0.9091938,0.83168775,0.37165883,1.117228,0.8272274,0.4374522,0.93364763,0.46553588,0.23575391,1.107596,0.45152494,0.47081408,0.9636259,0.045873534,0.20343053,1.076614,0.08896466,0.6632489,0.9955477,-0.01667773,-0.024621947,0.9300459,-0.020085864,0.009944424,0.97061497,-0.013401593,0.29062152,1.1277647,0.013630143,0.5204626,1.1578015,0.0073553007,0.66482306,1.0521616,0.049917217,0.6945768
396,0.95877725,1.568973,0.34995195,0.92240196,1.6018447,0.35037348,0.9909339,1.6018606,0.3605951,0.87112194,1.5818354,0.40468052,1.035955,1.581572,0.42079556,0.7944303,1.3694545,0.4531814,1.1281629,1.3528854,0.54907674,0.69282264,1.1313099,0.3687414,1.2306544,1.0988222,0.5839786,0.6175549,1.2351887,0.24772538,1.2938213,0.923122,0.53494066,0.90701395,0.828008,0.36313358,1.1147407,0.82478887,0.42838535,0.9282982,0.45949045,0.23801088,1.1075917,0.44917628,0.4690175,0.9519381,0.04558997,0.1837644,1.0742707,0.09215557,0.6616151,0.99517316,-0.01607165,-0.03284048,0.92674834,-0.021376342,-0.009194498,0.9554402,-0.0112594245,0.27421778,1.1249937,0.0024611782,0.56199193,1.1566561,0.009423256,0.6596827,1.0456852,0.058278054,0.6884587
397,0.95808226,1.565024,0.34686735,0.92107207,1.5974258,0.3433669,0.98984534,1.5963715,0.3608663,0.8696529,1.5750284,0.40074345,1.0347661,1.5750324,0.42084542,0.7905162,1.3657774,0.4454503,1.1253709,1.3478073,0.5374921,0.6887996,1.1298575,0.36459693,1.226386,1.0938104,0.5764436,0.6161742,1.2347782,0.22968729,1.2897525,0.91324,0.52390146,0.90176064,0.81813145,0.35948953,1.110592,0.8170576,0.4245223,0.91969275,0.44906965,0.23789568,1.104546,0.43656692,0.46865878,0.9376142,0.044157784,0.1771336,1.070312,0.09179961,0.6535403,0.99364096,-0.01604793,-0.034097087,0.9238219,-0.021646464,-0.018251712,0.9402221,-0.013705489,0.26331505,1.128538,0.01158381,0.51659137,1.1567184,0.010231158,0.65239,1.0400758,0.056702796,0.6766675
398,0.95656013,1.5620275,0.34002677,0.91852593,1.5937063,0.34081686,0.9885225,1.5937692,0.3504906,0.86615396,1.5704364,0.39761057,1.0318115,1.5704283,0.4175923,0.7869747,1.3578686,0.4347967,1.1221865,1.3388284,0.533246,0.6832436,1.123202,0.35832134,1.2222747,1.0855279,0.5788073,0.6167476,1.226809,0.21727304,1.285988,0.90655667,0.51464206,0.8978808,0.8070945,0.34855923,1.1069049,0.8042898,0.41651428,0.91111135,0.43496707,0.22711438,1.100513,0.43035182,0.4609146,0.92796546,0.040368255,0.1740364,1.0622169,0.092755936,0.6461276,0.9928281,-0.01747826,-0.035956807,0.9245433,-0.022281125,-0.02410689,0.9273081,-0.016219834,0.25984344,1.1286945,0.011623174,0.5156087,1.1549009,0.010067773,0.6515698,1.032129,0.057700153,0.66930103
399,0.9528925,1.5564381,0.33325323,0.9149718,1.5900363,0.33411798,0.98519176,1.5869533,0.3509237,0.8655427,1.5653992,0.39394367,1.0306097,1.562199,0.41394153,0.78632855,1.35195,0.42321643,1.1170856,1.3309175,0.5215334,0.6734925,1.1228746,0.35440323,1.2166401,1.0779473,0.5669216,0.6177638,1.2194554,0.19982041,1.2813224,0.89778775,0.5036456,0.89390785,0.79690343,0.33698633,1.1028224,0.79530907,0.40897694,0.9052879,0.42656305,0.22727351,1.0994409,0.42835975,0.4535085,0.92187667,0.036945634,0.17467129,1.0602769,0.09554151,0.6444562,0.9965243,-0.018576091,-0.034092773,0.92576164,-0.023538157,-0.025992239,0.92229396,-0.020486893,0.26035777,1.1126193,-0.017039226,0.68436384,1.1500562,0.008331057,0.68199736,1.0294137,0.061604004,0.66328645
400,0.95094347,1.552393,0.32915866,0.91474795,1.5854083,0.33305496,0.9850559,1.5828246,0.34645036,0.86392593,1.5602306,0.38953483,1.0284678,1.5551249,0.40935984,0.78234786,1.3440838,0.4148519,1.1119485,1.3241149,0.5128957,0.66915274,1.120565,0.35329303,1.2114662,1.070549,0.554445,0.61936647,1.2092084,0.1921402,1.2745603,0.89055556,0.49448797,0.88837695,0.7902319,0.32843605,1.0973715,0.7889247,0.40413824,0.89956063,0.42136517,0.21917973,1.0969211,0.42428198,0.44863167,0.9199706,0.03725085,0.17101388,1.055755,0.09470419,0.64288217,0.9959628,-0.018758254,-0.029322773,0.92553216,-0.024770997,-0.02133534,0.92275786,-0.021243846,0.2524998,1.109378,-0.018130628,0.70061654,1.1455374,0.0051580095,0.71250385,1.0234147,0.060432047,0.65848917
401,0.9505293,1.5504661,0.32295135,0.91258556,1.5812722,0.32702836,0.98261446,1.5797821,0.34035435,0.86161256,1.5547496,0.38662705,1.0258728,1.552042,0.40288258,0.7795379,1.3390485,0.4080538,1.1072067,1.3207191,0.5015467,0.6687395,1.1163601,0.3571212,1.2062917,1.0692178,0.5429239,0.6207562,1.194991,0.182714,1.270285,0.8810478,0.48646522,0.88287264,0.7835162,0.31470048,1.0903215,0.78390604,0.3861489,0.8960702,0.4139284,0.2160316,1.0949949,0.41864243,0.44072998,0.9219474,0.036762875,0.16147132,1.0546592,0.094569385,0.6383641,0.995922,-0.019397939,-0.027212096,0.92570716,-0.025409548,-0.019190514,0.9274554,-0.022249892,0.24604742,1.1082295,-0.02219111,0.70658416,1.1421393,0.0043019876,0.70786095,1.02111,0.06169865,0.65332747
402,0.9476812,1.5489136,0.32182908,0.9117237,1.578825,0.32551566,0.9796836,1.5781447,0.33920297,0.8582613,1.5499367,0.3812113,1.0220742,1.5501207,0.39772725,0.77713805,1.3338709,0.3957009,1.1024556,1.3160658,0.49200305,0.6717506,1.1091965,0.3659681,1.1985377,1.0649481,0.5297738,0.6214317,1.1741041,0.17679386,1.2627673,0.8738723,0.46989262,0.8775103,0.7837467,0.30989388,1.0863398,0.7821944,0.38086414,0.8945796,0.41833654,0.21113859,1.0908332,0.41998982,0.42441347,0.91932416,0.03612572,0.17115898,1.0517548,0.10005032,0.62209064,0.99234694,-0.017769711,-0.031345796,0.92325705,-0.02382934,-0.022794342,0.9227373,-0.023748465,0.25579968,1.1081055,-0.015261301,0.7089142,1.1443182,0.014981911,0.6877716,1.0204159,0.06624486,0.63279516
403,0.9480078,1.5493969,0.31441554,0.91097623,1.5795169,0.32225835,0.9788456,1.5788441,0.33588564,0.8572727,1.5492395,0.38122818,1.020428,1.5485324,0.39032674,0.7758484,1.3325602,0.3884821,1.100685,1.3147529,0.4844469,0.66926575,1.094859,0.35517493,1.1927506,1.057837,0.521074,0.623307,1.1524824,0.16629209,1.2538539,0.86727697,0.4658686,0.87078816,0.7804648,0.3060113,1.0812916,0.77795845,0.37652028,0.89214784,0.41909328,0.20356973,1.0874306,0.41540173,0.4123182,0.91827995,0.03576534,0.1712525,1.0486279,0.10559704,0.6179417,0.994229,-0.019089319,-0.031045882,0.9241703,-0.023076355,-0.022831907,0.91976124,-0.02114252,0.25639686,1.106261,-0.016150473,0.715857,1.140931,0.016641697,0.6878221,1.0143923,0.07272217,0.62484527
404,0.94646233,1.5513997,0.31207094,0.908693,1.5811559,0.3161886,0.9784556,1.579548,0.32926548,0.8569502,1.548828,0.37486193,1.0205821,1.5460521,0.39058945,0.77746683,1.3311409,0.38194403,1.0988638,1.31323,0.48505044,0.6662489,1.104678,0.347422,1.1863357,1.0527667,0.51811486,0.62687165,1.135347,0.15630946,1.2424328,0.86497337,0.45858487,0.8666542,0.78072363,0.29565468,1.0751439,0.77920693,0.36608347,0.88780135,0.4165624,0.20696683,1.0837741,0.41805157,0.39471242,0.9179451,0.0371715,0.16484162,1.0460175,0.11135336,0.6010171,0.9921417,-0.021042952,-0.027064443,0.92235833,-0.025298372,-0.022055613,0.92188233,-0.023304122,0.25675714,1.106094,-0.014038655,0.72081256,1.1499645,0.04498664,0.5660247,1.0122503,0.077938825,0.6154242
405,0.9450056,1.552365,0.3089975,0.90723354,1.5821272,0.31309786,0.9770007,1.5805136,0.3262086,0.8535188,1.5498611,0.37204206,1.0212754,1.5485464,0.38388896,0.7743469,1.3346024,0.37585077,1.097469,1.312116,0.48184457,0.6703245,1.1254929,0.33518124,1.1791699,1.0532186,0.51133716,0.637963,1.1188421,0.14842601,1.2322502,0.86356753,0.45180538,0.8616917,0.783175,0.29581475,1.0698193,0.77991277,0.35907707,0.8827898,0.41590667,0.20694526,1.0782992,0.4168559,0.38755938,0.9156731,0.036793012,0.16237627,1.0422336,0.10843585,0.5866793,0.99438125,-0.021052212,-0.02627535,0.92361784,-0.02625902,-0.02184817,0.9196016,-0.022690075,0.25443056,1.1218954,0.038697306,0.47289014,1.1461396,0.04615821,0.5523186,1.0075712,0.074948005,0.5969773
406,0.94226235,1.5557313,0.3055521,0.9051657,1.5849429,0.31330624,0.9750698,1.5842838,0.32670635,0.85364777,1.5530729,0.36858782,1.0195386,1.5493108,0.38452747,0.7739718,1.3371061,0.3756145,1.0958978,1.3133304,0.48294964,0.6791434,1.1271781,0.3168067,1.1739639,1.053437,0.5085854,0.6451965,1.1012655,0.13346075,1.2222233,0.8623948,0.44928852,0.85817236,0.7828431,0.29859936,1.0649121,0.77733606,0.36278534,0.87717414,0.41689882,0.19934915,1.0747746,0.41803443,0.38403702,0.9166365,0.034460917,0.16225608,1.0389842,0.10762331,0.5858788,0.99439335,-0.022466166,-0.027007522,0.92459136,-0.027734032,-0.022293212,0.919847,-0.024341812,0.25060427,1.0930014,-0.016083388,0.7066193,1.139094,0.03993321,0.5665892,1.006645,0.07887852,0.5927608
407,0.9421711,1.5574708,0.30586848,0.90432507,1.5882326,0.30991203,0.9741683,1.5877166,0.32336476,0.8525269,1.55397,0.36842608,1.0186168,1.5537311,0.38130996,0.77583164,1.3418783,0.37586138,1.0946802,1.3141822,0.4829453,0.6816847,1.1291739,0.30427852,1.1688734,1.0539457,0.5046174,0.65308446,1.0759791,0.14006788,1.2114788,0.8614456,0.44155788,0.8527465,0.7858965,0.29188356,1.0621489,0.77765006,0.35955253,0.87309694,0.4158331,0.19275297,1.0691525,0.41427526,0.38051525,0.9159193,0.03488953,0.15861548,1.0296336,0.11540555,0.57806844,0.99572706,-0.021146892,-0.034251746,0.92644244,-0.027985962,-0.022501742,0.917864,-0.023779461,0.25125661,1.072054,-0.010699339,0.6706025,1.1125165,0.01731731,0.6604051,0.99908423,0.087939136,0.58851165
408,0.94114524,1.5631663,0.306225,0.90332764,1.5919665,0.3101214,0.97430867,1.5922829,0.32417133,0.8525922,1.5556989,0.36897326,1.0168948,1.5562803,0.3823636,0.7760108,1.3509122,0.37337485,1.0949631,1.3175565,0.483876,0.68409425,1.1313283,0.30831552,1.1651975,1.0551816,0.50498366,0.66125226,1.0584787,0.14975876,1.200117,0.8632004,0.43873796,0.8478367,0.7888608,0.29247966,1.0564531,0.7776046,0.35989237,0.87236327,0.41536304,0.1892216,1.0611204,0.4160955,0.37052062,0.9168592,0.03543058,0.15819718,1.0183725,0.1061502,0.5649219,0.99473447,-0.02377212,-0.030000767,0.92573833,-0.027823592,-0.026078077,0.91649646,-0.02484793,0.24379344,1.0463175,-0.02404579,0.65230864,1.0908403,0.013465847,0.6215727,0.9952939,0.0741523,0.58685285
409,0.94052076,1.5666081,0.30278006,0.90268755,1.5953493,0.30665866,0.9733688,1.5942625,0.32394925,0.85195357,1.5610584,0.3657117,1.0159516,1.5592469,0.38219842,0.77265114,1.3569416,0.36662933,1.0920404,1.3205446,0.4840509,0.684505,1.1396985,0.31649163,1.1617613,1.0602161,0.4977939,0.6628754,1.0422336,0.16016462,1.1883639,0.8696921,0.4351964,0.8443745,0.7950747,0.2857236,1.0529413,0.7828388,0.35293314,0.87028354,0.42999542,0.17673998,1.0604192,0.42644462,0.35318014,0.9138927,0.039057605,0.15843803,1.0031983,0.0926766,0.57536846,0.99000806,-0.022324404,-0.029724592,0.92368823,-0.02613538,-0.022230206,0.9136211,-0.023324138,0.24392311,1.0220222,-0.030734317,0.5790921,1.066809,-0.0021554765,0.5839679,0.9790611,0.063966654,0.60006666
410,0.9395012,1.5701193,0.3003024,0.9023409,1.5993371,0.30809858,0.9724284,1.597835,0.32148147,0.8514709,1.563991,0.3672334,1.0159622,1.5601887,0.3835046,0.77118754,1.3619661,0.36447033,1.0895069,1.3215464,0.48198017,0.6827461,1.1353582,0.31702426,1.1553073,1.060729,0.49512735,0.6687953,1.0167931,0.1779124,1.1819743,0.86976343,0.432374,0.8418419,0.8002507,0.28762928,1.0502595,0.7868891,0.36162293,0.8726387,0.43743673,0.17851801,1.0578052,0.43131486,0.34776583,0.9152624,0.037828024,0.16256715,0.9822499,0.0827399,0.5679614,0.98772115,-0.022781698,-0.025469964,0.9192826,-0.0266976,-0.017606366,0.91527814,-0.024930783,0.24478658,0.99636126,-0.044137105,0.52481306,1.0410908,-0.027862357,0.5556307,0.9507685,0.041839033,0.6086783
411,0.9389255,1.5723094,0.30014923,0.90171504,1.601559,0.30800828,0.97189045,1.6010532,0.32139504,0.85076857,1.5671555,0.36737385,1.0152082,1.5618095,0.3867158,0.76888055,1.3655505,0.36770663,1.0857712,1.3249754,0.4853159,0.6811561,1.132155,0.3239358,1.1507626,1.0647415,0.4992939,0.6706932,0.9931137,0.20451862,1.1705136,0.8763399,0.43258741,0.8396768,0.8019082,0.29059565,1.0463825,0.7905955,0.36493334,0.8706228,0.440446,0.18270428,1.0640926,0.44235468,0.3430538,0.91850924,0.03814832,0.16177881,0.9625781,0.09472832,0.5581915,0.9919421,-0.024427133,-0.022869572,0.9250143,-0.029042521,-0.011872907,0.91764086,-0.027770521,0.24336477,0.98575145,-0.034380075,0.49469972,1.0271114,-0.01779311,0.5243523,0.92642576,0.05501764,0.5987251
412,0.9376874,1.5757352,0.30021703,0.9004194,1.6050221,0.3080344,0.9707504,1.6024424,0.32137623,0.8493953,1.5686245,0.36720344,1.0141296,1.5621629,0.3867291,0.7671323,1.3651489,0.3706738,1.0821071,1.3245734,0.48183712,0.68245894,1.12712,0.3265747,1.145367,1.0638853,0.49610218,0.67254037,0.9720356,0.2240084,1.1642243,0.87815666,0.4257958,0.8343916,0.8014131,0.28947183,1.0408012,0.7906017,0.3616444,0.87161684,0.43741068,0.18181533,1.0642023,0.440408,0.33881557,0.9196918,0.039660417,0.15786469,0.94881105,0.09565663,0.55894464,0.99342126,-0.024465492,-0.019595245,0.9268256,-0.028358148,-0.012055464,0.91912395,-0.027571395,0.23599337,0.9753526,-0.030292192,0.47512618,1.0167149,-0.01692256,0.51488966,0.9095529,0.0563115,0.6074149
413,0.9366741,1.5755234,0.30218557,0.90047485,1.6065193,0.3059272,0.9697755,1.6022638,0.32340598,0.84823436,1.5704838,0.36935923,1.0135202,1.5624156,0.38552642,0.76317686,1.3663257,0.3691156,1.0796151,1.3252908,0.47651228,0.6866042,1.1219786,0.33530593,1.1413828,1.0661656,0.4987363,0.67850035,0.9483437,0.24990822,1.1541599,0.8832264,0.4282608,0.8302455,0.8011612,0.29116127,1.0369748,0.7872339,0.36349514,0.8698351,0.4373494,0.19040845,1.0625563,0.43550786,0.3511537,0.92089504,0.040220503,0.15604717,0.93547946,0.09361824,0.55905056,0.99453115,-0.02481308,-0.018372698,0.9276202,-0.027596435,-0.010687535,0.9179217,-0.02557817,0.2273637,0.96764135,-0.024776718,0.46895948,1.0056753,-0.01523148,0.512024,0.89391565,0.052996207,0.59779716
414,0.93510455,1.5772657,0.30375394,0.9000066,1.6072631,0.30796704,0.9682465,1.6030936,0.32491982,0.8469932,1.5716305,0.36762485,1.0120479,1.5621558,0.38695422,0.7592694,1.3653698,0.37447262,1.0778537,1.3233765,0.48129615,0.6905067,1.117854,0.34396055,1.1376905,1.066013,0.50391525,0.681228,0.9356468,0.272964,1.1472992,0.88511395,0.43346396,0.8262859,0.7998579,0.29644796,1.0331565,0.7849777,0.36862767,0.86560416,0.4341267,0.1988914,1.0582057,0.4315696,0.3524165,0.9216256,0.04093237,0.15391874,0.9255391,0.093855955,0.54443806,0.9967435,-0.025757976,-0.01297591,0.9291358,-0.027757952,-0.009069172,0.9229093,-0.025228059,0.23190427,0.9584586,-0.027383884,0.46241537,0.9927972,-0.016139535,0.5022304,0.88474315,0.052604806,0.5763573
415,0.93475276,1.5772656,0.30253512,0.8981132,1.6071305,0.31423506,0.96789867,1.6040287,0.32374588,0.8473244,1.5700712,0.3700899,1.0114207,1.5615994,0.38906065,0.7591513,1.3632011,0.38025615,1.0753726,1.3217406,0.48372373,0.6946471,1.1182152,0.35650977,1.1372491,1.0642009,0.50595313,0.6822755,0.9252588,0.30009004,1.1418309,0.88532895,0.43596053,0.8243002,0.7982664,0.30258584,1.0305395,0.7841659,0.3710924,0.8657401,0.43221354,0.20138788,1.0584499,0.4308722,0.35852373,0.921644,0.03800597,0.15975964,0.9205411,0.09504671,0.54062325,0.99724096,-0.025021842,-0.010279674,0.9295623,-0.028040404,-0.006438945,0.9229195,-0.027158832,0.2378233,0.9556878,-0.025386622,0.46436906,0.98666596,-0.011838182,0.50350094,0.88161224,0.047953576,0.57436603
416,0.9338994,1.5773015,0.30733505,0.89853144,1.6067853,0.31480384,0.9670374,1.6010174,0.32841304,0.84566736,1.5682068,0.37409124,1.011917,1.5597159,0.3862754,0.7589695,1.3622594,0.37988815,1.073485,1.3197126,0.48466778,0.6952235,1.1157748,0.37540433,1.1352516,1.0623995,0.5023531,0.6808197,0.91018265,0.3324679,1.1367561,0.8848877,0.43234614,0.823477,0.79700905,0.3104518,1.0266024,0.7823808,0.37571827,0.864924,0.43043026,0.20934267,1.0544784,0.43074584,0.36362243,0.9184366,0.03912157,0.1576018,0.91424733,0.09699839,0.5429933,0.99542874,-0.024457814,-0.009072154,0.9285733,-0.025945758,-0.01199234,0.91932374,-0.02461003,0.23909892,0.9523058,-0.02020994,0.47266665,0.9818563,-0.006385869,0.51068705,0.8725853,0.053783312,0.57390314
417,0.93248177,1.5755497,0.30325827,0.8971939,1.6048177,0.31071648,0.96524477,1.5997214,0.32768294,0.84409785,1.563898,0.37313437,1.0078566,1.5569111,0.38897336,0.7539739,1.3591418,0.38691545,1.0712346,1.3163606,0.48671174,0.69543475,1.1081077,0.3928604,1.131035,1.0594124,0.5046156,0.6799583,0.9009874,0.3601341,1.1286209,0.88197595,0.43074667,0.82192427,0.79634553,0.32055244,1.025131,0.7803677,0.3820082,0.86206454,0.4325551,0.21325521,1.048246,0.43289623,0.36673793,0.92292255,0.040453654,0.1636589,0.89663106,0.09496961,0.53874445,0.99794126,-0.024946904,-0.013140296,0.93150073,-0.027943684,-0.008875388,0.93053347,-0.02582553,0.24781366,0.93291163,-0.018263306,0.47457328,0.9689196,-0.003714823,0.5046468,0.8562173,0.052471012,0.5667789
418,0.93358326,1.5726314,0.30654338,0.89646465,1.6019458,0.3143551,0.9642913,1.5977937,0.3312541,0.8435161,1.5611029,0.37672976,1.0090991,1.5516874,0.38850132,0.75259566,1.356783,0.3900458,1.070386,1.3115832,0.48623458,0.6964474,1.1023685,0.4075421,1.1265554,1.0558863,0.50749,0.6799321,0.89289975,0.38497186,1.1213541,0.88259774,0.43049598,0.8191083,0.79469866,0.3279712,1.0225849,0.77993816,0.38843918,0.8614958,0.43141207,0.21713747,1.0402507,0.43072632,0.38152957,0.9205478,0.038951054,0.16447283,0.89605886,0.096527696,0.54350364,1.0002872,-0.025156787,-0.012086414,0.931402,-0.026435629,-0.011175445,0.92125845,-0.029369762,0.24874587,0.9408887,-0.012807347,0.47730115,0.9711167,0.00017968751,0.51397234,0.85150224,0.050139975,0.57513094
